Brand,Model,Status,Fuel_Type,Transmission,Horse_power,Age,MileagePerYear,Price
Citroen,Berlingo,occasion,Diesel,Manuelle,6.0,7,17426,30000
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,7,17426,43500
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,7,27142,35000
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,7,17426,43500
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,6,25666,31000
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,6,28333,58000
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,6,23833,35000
Citroen,Berlingo,occasion,Diesel,Manuelle,6.0,6,28333,62500
Citroen,Berlingo,occasion,Diesel,Manuelle,6.0,6,41166,35000
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,5,24397,52500
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,4,35000,74000
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,4,34500,43000
Citroen,Berlingo,occasion,Diesel,Manuelle,4.0,4,20250,50000
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,4,30496,54800
Citroen,Berlingo,occasion,Diesel,Manuelle,5.0,4,15500,55000
Citroen,Bx,occasion,Essence,Manuelle,7.0,40,3049,11000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,5,19688,27500
Citroen,Celysee,occasion,Essence,Manuelle,5.0,11,15636,18000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,11,15909,17000
Citroen,Celysee,occasion,Essence,Manuelle,7.0,11,23454,25500
Citroen,Celysee,occasion,Essence,Manuelle,5.0,11,15636,19000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,11,15727,17800
Citroen,Celysee,occasion,Essence,Manuelle,5.0,10,6000,23000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,10,12198,20000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,10,15000,22000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,16755,25000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,13554,22000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,44444,22000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,18666,19500
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,13554,21000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,13555,22500
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,13554,21800
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,13554,23000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,13554,22000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,13554,23000
Citroen,Celysee,occasion,Essence,Automatique,7.0,9,13333,28000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,9,13554,21000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,8,16625,23000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,8,17875,22500
Citroen,Celysee,occasion,Essence,Manuelle,5.0,8,15015,26000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,8,14375,23500
Citroen,Celysee,occasion,Essence,Manuelle,5.0,7,34000,25900
Citroen,Celysee,occasion,Essence,Manuelle,5.0,7,14285,30000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,7,21285,25000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,6,20331,28500
Citroen,Celysee,occasion,Essence,Manuelle,5.0,6,20331,24500
Citroen,Celysee,occasion,Essence,Manuelle,5.0,6,20331,25000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,6,20331,26000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,6,20331,22000
Citroen,Celysee,occasion,Essence,Manuelle,5.0,5,24397,21800
Citroen,Celysee,occasion,Essence,Manuelle,5.0,4,30500,34000
Citroen,C1,occasion,Essence,Manuelle,4.0,15,13000,24000
Citroen,C1,occasion,Essence,Manuelle,4.0,14,11285,22000
Citroen,C1,occasion,Essence,Manuelle,4.0,14,11285,21500
Citroen,C1,occasion,Essence,Manuelle,4.0,14,11214,22500
Citroen,C1,occasion,Essence,Manuelle,4.0,14,11142,22500
Citroen,C1,occasion,Essence,Manuelle,4.0,13,10615,25000
Citroen,C1,occasion,Essence,Manuelle,4.0,12,7491,27600
Citroen,C1,occasion,Essence,Manuelle,4.0,6,10000,31500
Citroen,C15,occasion,Diesel,Manuelle,4.0,30,4066,7500
Citroen,C15,occasion,Diesel,Manuelle,5.0,30,4066,7500
Citroen,C15,occasion,Diesel,Manuelle,7.0,21,5808,8000
Citroen,C15,occasion,Diesel,Manuelle,7.0,21,15873,7800
Citroen,C15,occasion,Diesel,Manuelle,5.0,18,6777,10000
Citroen,C2,occasion,Essence,Manuelle,5.0,17,9823,19500
Citroen,C2,occasion,Essence,Manuelle,5.0,16,10625,22000
Citroen,C2,occasion,Essence,Manuelle,4.0,15,8132,19000
Citroen,C2,occasion,Essence,Manuelle,5.0,15,8132,18500
Citroen,C2,occasion,Essence,Manuelle,5.0,15,16284,18500
Citroen,C3,occasion,Essence,Manuelle,5.0,6,21666,38500
Citroen,C3,occasion,Essence,Manuelle,4.0,4,30496,31500
Citroen,C3,occasion,Essence,Manuelle,4.0,22,15781,15000
Citroen,C3,occasion,Essence,Manuelle,4.0,21,5808,18500
Citroen,C3,occasion,Essence,Manuelle,5.0,21,5808,15500
Citroen,C3,occasion,Essence,Manuelle,4.0,20,6099,18500
Citroen,C3,occasion,Essence,Manuelle,5.0,18,6777,20000
Citroen,C3,occasion,Diesel,Manuelle,5.0,18,3641,14000
Citroen,C3,occasion,Essence,Manuelle,4.0,17,11117,18500
Citroen,C3,occasion,Essence,Manuelle,4.0,15,10666,22000
Citroen,C3,occasion,Essence,Manuelle,5.0,15,8132,22000
Citroen,C3,occasion,Essence,Manuelle,5.0,15,8132,22000
Citroen,C3,occasion,Diesel,Manuelle,6.0,14,26142,21000
Citroen,C3,occasion,Essence,Manuelle,5.0,13,12692,25800
Citroen,C3,occasion,Essence,Manuelle,5.0,13,9383,24000
Citroen,C3,occasion,Diesel,Manuelle,4.0,13,8549,38000
Citroen,C3,occasion,Essence,Manuelle,5.0,12,10165,23500
Citroen,C3,occasion,Diesel,Manuelle,6.0,12,10165,29000
Citroen,C3,occasion,Essence,Manuelle,5.0,12,16666,26000
Citroen,C3,occasion,Essence,Manuelle,5.0,12,11833,123000
Citroen,C3,occasion,Essence,Manuelle,5.0,12,17166,26000
Citroen,C3,occasion,Essence,Manuelle,5.0,12,3391,27000
Citroen,C3,occasion,Essence,Manuelle,5.0,12,17666,25000
Citroen,C3,occasion,Essence,Manuelle,5.0,11,14545,28900
Citroen,C3,occasion,Essence,Manuelle,5.0,11,16818,25000
Citroen,C3,occasion,Essence,Manuelle,5.0,10,13000,29000
Citroen,C3,occasion,Essence,Manuelle,5.0,8,13875,27300
Citroen,C3,occasion,Essence,Manuelle,4.0,7,17142,35000
Citroen,C3,occasion,Essence,Manuelle,4.0,7,17142,36000
Citroen,C3,occasion,Essence,Manuelle,4.0,7,25285,30000
Citroen,C3,occasion,Essence,Manuelle,4.0,7,14571,35000
Citroen,C3,occasion,Essence,Manuelle,4.0,7,13142,43000
Citroen,C3,occasion,Essence,Manuelle,4.0,7,17426,37000
Citroen,C3,occasion,Essence,Manuelle,4.0,7,12142,35200
Citroen,C3,occasion,Essence,Manuelle,4.0,7,20000,34800
Citroen,C3,occasion,Essence,Manuelle,4.0,6,20331,37500
Citroen,C3,occasion,Essence,Manuelle,4.0,6,23500,34000
Citroen,C3,occasion,Essence,Manuelle,5.0,6,29833,33900
Citroen,C3,occasion,Essence,Manuelle,4.0,6,20331,34000
Citroen,C3,occasion,Essence,Manuelle,5.0,6,16000,35500
Citroen,C3,occasion,Essence,Manuelle,4.0,6,12000,55000
Citroen,C3,occasion,Essence,Manuelle,4.0,5,12600,42900
Citroen,C3,occasion,Diesel,Manuelle,5.0,5,40000,35000
Citroen,C3,occasion,Essence,Manuelle,4.0,5,20800,33000
Citroen,C3,occasion,Essence,Manuelle,4.0,5,25600,38500
Citroen,C3,occasion,Essence,Manuelle,4.0,5,12000,42900
Citroen,C3,occasion,Essence,Manuelle,4.0,5,17000,36900
Citroen,C3,occasion,Essence,Manuelle,4.0,5,6000,42000
Citroen,C3,occasion,Essence,Manuelle,4.0,5,16048,38000
Citroen,C3,occasion,Essence,Manuelle,4.0,5,17000,36900
Citroen,C3,occasion,Essence,Manuelle,4.0,5,10600,35500
Citroen,C3,occasion,Diesel,Manuelle,5.0,5,88000,48000
Citroen,C3,occasion,Essence,Manuelle,4.0,5,23800,38000
Citroen,C3,occasion,Essence,Manuelle,4.0,5,12800,64000
Citroen,C3,occasion,Essence,Manuelle,4.0,5,13000,42900
Citroen,C3,occasion,Essence,Manuelle,4.0,5,26000,31000
Citroen,C3,occasion,Essence,Manuelle,4.0,4,12000,43900
Citroen,C3,occasion,Essence,Manuelle,4.0,4,10000,43900
Citroen,C3,occasion,Essence,Manuelle,4.0,4,30496,34000
Citroen,C3,occasion,Essence,Manuelle,4.0,4,12000,42900
Citroen,C3,occasion,Essence,Manuelle,4.0,4,6000,40000
Citroen,C3,occasion,Essence,Manuelle,6.0,4,30496,49900
Citroen,C3,occasion,Essence,Manuelle,4.0,4,16250,43000
Citroen,C3,occasion,Essence,Manuelle,4.0,4,16250,45000
Citroen,C3,occasion,Essence,Manuelle,5.0,4,3750,42900
Citroen,C3,occasion,Diesel,Manuelle,5.0,4,30496,54000
Citroen,C3,occasion,Essence,Automatique,6.0,3,27000,52000
Citroen,C3,occasion,Essence,Automatique,6.0,3,27000,52000
Citroen,C3,occasion,Diesel,Manuelle,5.0,14,26357,19000
Citroen,C4,occasion,Essence,Manuelle,6.0,12,10165,27500
Citroen,C4,occasion,Diesel,Manuelle,6.0,11,11089,36000
Citroen,C4,occasion,Essence,Manuelle,6.0,9,13554,33000
Citroen,C4,occasion,Essence,Manuelle,7.0,18,12944,18500
Citroen,C4,occasion,Diesel,Manuelle,5.0,18,27777,20000
Citroen,C4,occasion,Essence,Manuelle,7.0,18,10833,20000
Citroen,C4,occasion,Essence,Manuelle,7.0,18,6777,20500
Citroen,C4,occasion,Diesel,Manuelle,5.0,17,12294,21500
Citroen,C4,occasion,Diesel,Manuelle,6.0,17,11764,10000
Citroen,C4,occasion,Essence,Manuelle,7.0,17,10588,24000
Citroen,C4,occasion,Essence,Manuelle,7.0,16,18750,11111
Citroen,C4,occasion,Essence,Manuelle,6.0,16,7624,24000
Citroen,C4,occasion,Essence,Manuelle,5.0,16,15625,19000
Citroen,C4,occasion,Diesel,Manuelle,6.0,16,7624,28000
Citroen,C4,occasion,Diesel,Manuelle,6.0,16,23125,23000
Citroen,C4,occasion,Essence,Manuelle,7.0,15,8132,23500
Citroen,C4,occasion,Diesel,Manuelle,6.0,15,6533,25000
Citroen,C4,occasion,Diesel,Manuelle,6.0,15,14333,23500
Citroen,C4,occasion,Diesel,Manuelle,6.0,14,30000,11111
Citroen,C4,occasion,Diesel,Manuelle,6.0,14,30714,26000
Citroen,C4,occasion,Diesel,Manuelle,6.0,14,30571,25000
Citroen,C4,occasion,Diesel,Manuelle,6.0,14,30571,25000
Citroen,C4,occasion,Diesel,Manuelle,6.0,14,30571,24500
Citroen,C4,occasion,Diesel,Automatique,7.0,14,16428,9000
Citroen,C4,occasion,Diesel,Manuelle,5.0,14,8713,23000
Citroen,C4,occasion,Essence,Manuelle,6.0,13,9383,28500
Citroen,C4,occasion,Diesel,Manuelle,5.0,13,14615,36000
Citroen,C4,occasion,Essence,Manuelle,6.0,12,5833,35500
Citroen,C4,occasion,Diesel,Manuelle,5.0,12,10165,19000
Citroen,C4,occasion,Essence,Manuelle,6.0,12,16666,28900
Citroen,C4,occasion,Essence,Manuelle,5.0,12,16767,25000
Citroen,C4,occasion,Essence,Manuelle,4.0,12,10165,28000
Citroen,C4,occasion,Diesel,Manuelle,5.0,12,17666,37000
Citroen,C4,occasion,Essence,Manuelle,6.0,12,15166,28500
Citroen,C4,occasion,Essence,Manuelle,6.0,12,16045,25000
Citroen,C4,occasion,Essence,Manuelle,6.0,12,18333,28600
Citroen,C4,occasion,Diesel,Automatique,5.0,12,10165,35000
Citroen,C4,occasion,Diesel,Manuelle,5.0,11,16818,38000
Citroen,C4,occasion,Diesel,Manuelle,5.0,11,27272,34000
Citroen,C4,occasion,Essence,Manuelle,6.0,11,21727,26200
Citroen,C4,occasion,Diesel,Manuelle,5.0,11,24545,39000
Citroen,C4,occasion,Diesel,Automatique,6.0,10,19200,43000
Citroen,C4,occasion,Essence,Manuelle,6.0,10,12198,31000
Citroen,C4,occasion,Diesel,Manuelle,6.0,10,22000,39500
Citroen,C4,occasion,Essence,Manuelle,6.0,10,13000,32000
Citroen,C4,occasion,Essence,Manuelle,6.0,10,24000,28000
Citroen,C4,occasion,Essence,Manuelle,6.0,10,14500,31000
Citroen,C4,occasion,Essence,Manuelle,5.0,9,13444,38000
Citroen,C4,occasion,Essence,Manuelle,6.0,9,13554,36000
Citroen,C4,occasion,Essence,Manuelle,5.0,8,16750,36000
Citroen,C4,occasion,Essence,Manuelle,5.0,8,16750,35000
Citroen,C4,occasion,Essence,Manuelle,6.0,8,15248,33000
Citroen,C4,occasion,Diesel,Manuelle,5.0,8,19400,42000
Citroen,C4,occasion,Essence,Manuelle,5.0,8,15248,41000
Citroen,C4,occasion,Diesel,Manuelle,5.0,7,19000,52000
Citroen,C4,occasion,Essence,Manuelle,5.0,7,16714,39000
Citroen,C4,occasion,Essence,Manuelle,6.0,7,17426,36000
Citroen,C4,occasion,Hybride,Manuelle,42.0,7,11285,42000
Citroen,C4,occasion,Essence,Manuelle,5.0,6,14262,49000
Citroen,C4,occasion,Essence,Manuelle,5.0,6,21666,36900
Citroen,C4,occasion,Essence,Manuelle,6.0,4,15500,49900
Citroen,C4,occasion,Essence,Manuelle,6.0,4,15000,49900
Citroen,C4,occasion,Essence,Manuelle,6.0,4,30496,49900
Citroen,C4,occasion,Essence,Manuelle,6.0,4,30496,39900
Citroen,C4,occasion,Essence,Manuelle,6.0,4,30496,49900
Citroen,C5,occasion,Diesel,Manuelle,6.0,15,14666,111111
Citroen,C5,occasion,Diesel,Manuelle,6.0,15,14666,27000
Citroen,C5,occasion,Diesel,Manuelle,6.0,15,18000,25000
Citroen,C5,occasion,Diesel,Manuelle,6.0,15,8132,21500
Citroen,C5,occasion,Diesel,Manuelle,6.0,14,8713,32000
Citroen,C5,occasion,Diesel,Manuelle,6.0,14,8713,32000
Citroen,C5,occasion,Diesel,Manuelle,6.0,14,8713,28600
Citroen,C5,occasion,Diesel,Manuelle,6.0,13,21769,26000
Citroen,C5,occasion,Diesel,Manuelle,6.0,13,25384,26000
Citroen,C5,occasion,Diesel,Manuelle,6.0,13,13538,43000
Citroen,C5,occasion,Diesel,Automatique,6.0,13,18307,36000
Citroen,C5,occasion,Essence,Automatique,9.0,12,24166,28500
Citroen,C5,occasion,Diesel,Manuelle,6.0,12,10165,33000
Citroen,C5,occasion,Diesel,Manuelle,6.0,12,10165,35000
Citroen,C5,occasion,Essence,Manuelle,9.0,11,22545,30000
Citroen,C5,occasion,Essence,Manuelle,4.0,6,2833,26500
Citroen,C5,occasion,Essence,Manuelle,5.0,6,21666,36900
Citroen,C5,occasion,Essence,Manuelle,7.0,5,25000,80000
Citroen,C5,occasion,Diesel,Manuelle,6.0,5,34000,53000
Citroen,C8,occasion,Diesel,Manuelle,7.0,21,16666,26000
Citroen,DS5,occasion,Diesel,Automatique,6.0,12,22666,47000
Citroen,DS5,occasion,Essence,Automatique,9.0,10,16000,41000
Citroen,DS5,occasion,Diesel,Automatique,6.0,12,16416,43500
Citroen,DS5,occasion,Diesel,Automatique,6.0,11,11089,45000
Citroen,DS5,occasion,Essence,Automatique,9.0,11,11089,41000
Citroen,DS5,occasion,Essence,Automatique,9.0,9,17777,47500
Citroen,DS5,occasion,Essence,Automatique,9.0,8,16000,61000
Citroen,DS5,occasion,Essence,Automatique,9.0,8,16125,60000
Citroen,DS5,occasion,Essence,Automatique,9.0,8,16000,60000
Citroen,DS5,occasion,Essence,Automatique,9.0,7,16714,55000
Citroen,Ds3,occasion,Essence,Manuelle,5.0,11,11089,29000
Citroen,Ds3,occasion,Essence,Manuelle,5.0,10,12198,29000
Citroen,Ds3,occasion,Essence,Manuelle,5.0,8,18750,29000
Citroen,Ds3,occasion,Essence,Manuelle,5.0,8,18750,29500
Citroen,Ds3,occasion,Essence,Manuelle,5.0,8,11250,37000
Citroen,Ds4,occasion,Essence,Manuelle,7.0,12,10165,31000
Citroen,Gsa,occasion,Essence,Manuelle,6.0,49,2489,20000
Citroen,Jumpy,occasion,Diesel,Manuelle,8.0,20,10000,14000
Citroen,Jumpy,occasion,Diesel,Manuelle,4.0,19,6420,18700
Citroen,Jumpy,occasion,Diesel,Manuelle,9.0,16,24375,29500
Citroen,Jumpy,occasion,Diesel,Manuelle,7.0,15,8132,21000
Citroen,Jumpy,occasion,Diesel,Manuelle,5.0,15,8132,18500
Citroen,Jumpy,occasion,Diesel,Manuelle,5.0,13,9383,18500
Citroen,Jumpy,occasion,Diesel,Manuelle,7.0,13,9383,21000
Citroen,Jumpy,occasion,Diesel,Manuelle,7.0,11,21818,29000
Citroen,Jumpy,occasion,Diesel,Manuelle,6.0,5,23200,59000
Citroen,Jumpy,occasion,Diesel,Manuelle,7.0,5,25000,58000
Citroen,Jumpy,occasion,Diesel,Manuelle,6.0,3,15666,95000
Citroen,Nemo Combi,occasion,Diesel,Manuelle,5.0,12,13416,19500
Citroen,Nemo Combi,occasion,Diesel,Manuelle,6.0,11,20000,24500
Citroen,Nemo Combi,occasion,Diesel,Manuelle,6.0,10,32800,16500
Citroen,Nemo Combi,occasion,Diesel,Manuelle,6.0,9,13554,24000
Citroen,Nemo Combi,occasion,Diesel,Manuelle,6.0,9,10888,25500
Citroen,Nemo Combi,occasion,Diesel,Manuelle,6.0,8,22500,23500
Citroen,Nemo Combi,occasion,Diesel,Manuelle,5.0,7,29142,26000
Citroen,Nemo Combi,occasion,Diesel,Manuelle,5.0,7,50000,24000
Citroen,Saxo,occasion,Essence,Manuelle,4.0,26,4691,10800
Citroen,Saxo,occasion,Essence,Manuelle,4.0,26,7692,11900
Citroen,Saxo,occasion,Essence,Manuelle,4.0,25,13800,10500
Citroen,Saxo,occasion,Essence,Manuelle,4.0,24,16250,14000
Citroen,Saxo,occasion,Essence,Manuelle,5.0,24,5082,11400
Citroen,Saxo,occasion,Essence,Manuelle,4.0,23,5303,12500
Citroen,Saxo,occasion,Essence,Manuelle,5.0,23,13043,12000
Citroen,Saxo,occasion,Essence,Manuelle,4.0,23,5303,11000
Citroen,Zx,occasion,Essence,Manuelle,5.0,30,6805,8000
Corvette,Cruze,occasion,Essence,Manuelle,7.0,7,42857,29000
Cupra,Formentor,occasion,Hybride,Automatique,8.0,3,16666,129000
DFSK,Glory 500,neuf,Essence,Manuelle,7.0,0,0,67900
DFSK,K01H,neuf,Essence,Manuelle,6.0,0,0,34400
Dacia,Docker,occasion,Diesel,Manuelle,5.0,2,39000,38500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,5,17200,35000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,3,53666,37000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,10,7920,24500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,9,32777,24000
Dacia,Dokker,occasion,Diesel,Manuelle,5.0,9,22000,25000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,8,29430,25000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,7,23428,27900
Dacia,Dokker,occasion,Diesel,Manuelle,5.0,7,39000,27500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,7,27857,23000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,7,11314,5500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,7,11314,6500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,7,11314,6500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,7,11314,6500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,7,21714,30000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,7,11314,7000
Dacia,Dokker,occasion,Diesel,Manuelle,5.0,7,8079,10000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,7,11314,6500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,6,9833,35000
Dacia,Dokker,occasion,Diesel,Manuelle,7.0,6,16666,31000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,5,42000,30000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,5,15840,31000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,5,30999,30001
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,5,32000,32500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,5,15840,29000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,5,15840,31500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,4,22500,30500
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,4,26032,66000
Dacia,Dokker,occasion,Diesel,Manuelle,6.0,4,43749,33000
Dacia,Dokker,occasion,Diesel,Manuelle,5.0,3,13000,40000
Dacia,Duster,occasion,Essence,Manuelle,7.0,9,17444,38500
Dacia,Duster,occasion,Essence,Manuelle,7.0,9,17444,38500
Dacia,Duster,occasion,Diesel,Manuelle,6.0,13,6092,37000
Dacia,Duster,occasion,Diesel,Automatique,5.0,12,6600,45000
Dacia,Duster,occasion,Essence,Manuelle,7.0,11,13181,40000
Dacia,Duster,occasion,Diesel,Manuelle,5.0,9,8800,43000
Dacia,Duster,occasion,Essence,Manuelle,7.0,6,30833,52500
Dacia,Duster,occasion,Diesel,Manuelle,5.0,6,13200,49000
Dacia,Logan,occasion,Essence,Manuelle,5.0,7,13571,36500
Dacia,Logan,occasion,Diesel,Manuelle,4.0,16,6250,7800
Dacia,Logan,occasion,Essence,Manuelle,4.0,14,5657,16000
Dacia,Logan,occasion,Diesel,Manuelle,4.0,14,3968,10500
Dacia,Logan,occasion,Diesel,Manuelle,4.0,14,5657,9000
Dacia,Logan,occasion,Diesel,Manuelle,6.0,13,6092,16800
Dacia,Logan,occasion,Diesel,Manuelle,4.0,13,6092,10000
Dacia,Logan,occasion,Diesel,Manuelle,4.0,12,6600,24000
Dacia,Logan,occasion,Diesel,Manuelle,6.0,12,6600,16700
Dacia,Logan,occasion,Essence,Manuelle,5.0,9,8800,35000
Dacia,Logan,occasion,Essence,Manuelle,4.0,8,20625,32500
Dacia,Logan,occasion,Essence,Manuelle,5.0,7,17142,32000
Dacia,Logan,occasion,Essence,Manuelle,5.0,3,40666,37900
Dacia,Logan,occasion,Essence,Manuelle,5.0,3,26401,42000
Dacia,Sandero,occasion,Essence,Manuelle,4.0,4,3500,44000
Dacia,Sandero,occasion,Essence,Manuelle,5.0,4,17500,111000
Dacia,Sandero,occasion,Essence,Manuelle,5.0,3,26401,10000
Dacia,Sandero,occasion,Essence,Manuelle,5.0,3,13333,111000
Dacia,Sandero,occasion,Essence,Manuelle,5.0,6,12500,46000
Dacia,Sandero,occasion,Essence,Manuelle,4.0,3,24666,35000
Dacia,Sandero,occasion,Essence,Manuelle,5.0,3,28333,39000
Dacia,Sandero,occasion,Essence,Manuelle,5.0,3,27000,39000
Dongfeng,S50,occasion,Essence,Manuelle,6.0,5,24123,38000
Dongfeng,S50,occasion,Essence,Manuelle,6.0,4,33500,38000
Donkervoort,S50,occasion,Essence,Automatique,7.0,3,21333,51000
Donkervoort,S50,occasion,Essence,Automatique,7.0,3,21333,51000
Donkervoort,S50,occasion,Essence,Automatique,7.0,3,20499,55000
Haval,H2,occasion,Essence,Manuelle,9.0,7,24714,48500
Isuzu,Dmax,occasion,Diesel,Manuelle,10.0,13,11870,83000
Ds,Ds3,occasion,Essence,Manuelle,5.0,3,12000,65000
Ds,Ds3,occasion,Essence,Manuelle,5.0,11,6277,29000
Ds,Ds3,occasion,Essence,Automatique,7.0,10,10800,35000
Ds,Ds3,occasion,Essence,Manuelle,5.0,10,15000,123456
Ds,Ds3,occasion,Essence,Automatique,6.0,5,24000,46000
Ds,Ds4,occasion,Essence,Manuelle,7.0,6,11508,47000
Fiat,500,occasion,Essence,Manuelle,5.0,3,20000,55000
Fiat,500,occasion,Hybride,Manuelle,4.0,3,26820,57000
Fiat,500,occasion,Diesel,Manuelle,4.0,14,9343,28000
Fiat,500,occasion,Diesel,Manuelle,4.0,14,14285,28000
Fiat,500,occasion,Essence,Automatique,4.0,14,9343,26500
Fiat,500,occasion,Essence,Manuelle,4.0,11,11892,28500
Fiat,500,occasion,Essence,Manuelle,4.0,11,20909,5000
Fiat,500,occasion,Essence,Manuelle,4.0,11,10181,32500
Fiat,500,occasion,Essence,Manuelle,4.0,10,13081,31000
Fiat,500,occasion,Essence,Manuelle,4.0,10,23450,34500
Fiat,500,occasion,Essence,Automatique,4.0,10,17700,32000
Fiat,500,occasion,Essence,Manuelle,8.0,8,32125,42000
Fiat,500,occasion,Essence,Automatique,4.0,7,18687,39500
Fiat,500,occasion,Essence,Automatique,4.0,5,14800,45000
Fiat,500,occasion,Essence,Manuelle,4.0,5,6000,52000
Fiat,500,occasion,Essence,Automatique,4.0,5,20799,39000
Fiat,500,occasion,Essence,Manuelle,5.0,5,14000,56000
Fiat,500,occasion,Essence,Automatique,4.0,5,26162,11000
Fiat,500,occasion,Essence,Manuelle,4.0,3,10000,50000
Fiat,600,occasion,Essence,Manuelle,5.0,25,5232,8500
Fiat,5,occasion,Diesel,Manuelle,6.0,23,14492,16800
Fiat,Punto Pop,occasion,Essence,Manuelle,4.0,11,11892,22500
Fiat,Fiorino,occasion,Diesel,Manuelle,7.0,26,5031,5500
Fiat,Ducato,occasion,Diesel,Automatique,9.0,21,10000,28000
Fiat,Fiorino,occasion,Essence,Manuelle,5.0,19,6884,13000
Fiat,Siena,occasion,Essence,Manuelle,5.0,17,16470,18000
Fiat,Siena,occasion,Essence,Manuelle,5.0,17,17294,17800
Fiat,Palio,occasion,Essence,Manuelle,4.0,16,12187,16500
Fiat,Fiorino,occasion,Essence,Manuelle,6.0,15,15200,17500
Fiat,Fiorino,occasion,Essence,Manuelle,4.0,10,15000,25000
Fiat,Qubo,occasion,Essence,Manuelle,5.0,8,16351,30500
Fiat,Tipo,occasion,Essence,Manuelle,6.0,7,25142,33000
Fiat,Fiorino,occasion,Diesel,Manuelle,5.0,7,18687,111111
Fiat,Fiorino,occasion,Diesel,Manuelle,5.0,7,18687,19800
Fiat,Fiorino,occasion,Diesel,Manuelle,5.0,7,18687,19800
Fiat,Fiorino,occasion,Essence,Manuelle,6.0,6,15166,41000
Fiat,Tipo,occasion,Essence,Manuelle,6.0,6,25333,36500
Fiat,Tipo,occasion,Essence,Manuelle,5.0,3,23333,43900
Fiat,Fiorino,occasion,Essence,Manuelle,6.0,2,35000,49500
Fiat,Croma,occasion,Diesel,Manuelle,6.0,34,3847,5500
Fiat,Doblo,occasion,Diesel,Manuelle,5.0,23,12173,13000
Fiat,Doblo,occasion,Essence,Manuelle,5.0,23,5687,12000
Fiat,Doblo,occasion,Essence,Manuelle,5.0,22,12272,12800
Fiat,Doblo,occasion,Diesel,Manuelle,6.0,22,13681,12000
Fiat,Doblo,occasion,Diesel,Manuelle,5.0,13,20000,22500
Fiat,Doblo,occasion,Diesel,Manuelle,5.0,12,10901,17000
Fiat,Doblo,occasion,Diesel,Manuelle,5.0,11,21000,16500
Fiat,Doblo,occasion,Diesel,Manuelle,5.0,10,18600,17500
Fiat,Doblo,occasion,Diesel,Manuelle,5.0,10,28800,16500
Fiat,Doblo,occasion,Diesel,Manuelle,5.0,9,13555,19000
